"","Mean","Median","Mode","ESS","HDImass","HDIlow","HDIhigh","CompVal","PcntGtCompVal","ROPElow","ROPEhigh","PcntLtROPE","PcntInROPE","PcntGtROPE"
"beta0[5]",-147.496261005258,-137.246081440718,-111.231581474667,4754.8,0.95,-878.846082867112,571.9310472735,NA,NA,NA,NA,NA,NA,NA
"beta0[6]",212.828480965277,213.813789562127,240.756524708666,3067.1,0.95,-490.752797532323,935.683805989608,NA,NA,NA,NA,NA,NA,NA
"beta0[7]",-180.662914653627,-165.125622558691,-78.015870698453,2589.2,0.95,-1217.96559381447,766.942560817438,NA,NA,NA,NA,NA,NA,NA
"beta0[8]",-415.034901170515,-336.591635402091,-220.554438751378,4584.1,0.95,-1642.98075904105,557.632002467685,NA,NA,NA,NA,NA,NA,NA
"beta0[9]",35.9400424055994,-9.21143237832107,-53.8013449356572,5518.3,0.95,-945.159427578573,1120.48098488848,NA,NA,NA,NA,NA,NA,NA
"beta0[10]",-404.629009505216,-385.460806198881,-353.429450936906,3776.5,0.95,-1169.22000002537,298.673773123722,NA,NA,NA,NA,NA,NA,NA
"beta0[11]",-177.752897548237,-152.426207377314,-132.894761179808,4774.4,0.95,-1337.89770153766,877.453827537428,NA,NA,NA,NA,NA,NA,NA
"beta0[12]",-192.831275571617,-172.806182794679,-127.237088049882,3849,0.95,-1275.35387021571,829.169254055586,NA,NA,NA,NA,NA,NA,NA
"beta0[13]",-24.3172960100517,-38.6668290881149,-12.2589913222027,5621.6,0.95,-982.702975395043,888.115127738959,NA,NA,NA,NA,NA,NA,NA
"beta0[14]",-137.316485578901,-137.276114625426,-165.024256271582,8865.5,0.95,-710.759040984467,408.522820257429,NA,NA,NA,NA,NA,NA,NA
"beta0[15]",-43.4219122829287,-61.9916236409411,-68.9913300556623,5334.3,0.95,-1123.20923746073,1010.66868734693,NA,NA,NA,NA,NA,NA,NA
"beta0[16]",132.669760929719,81.4038228661348,-33.3438346141404,4223.4,0.95,-710.091921698412,1122.82092986016,NA,NA,NA,NA,NA,NA,NA
"beta0[17]",-173.731795874405,-157.575743490139,-109.093255506718,4845.8,0.95,-1166.40940872585,757.626067937889,NA,NA,NA,NA,NA,NA,NA
"beta0[18]",40.6241292787268,-16.1326007711165,-91.5352687401119,4690.5,0.95,-883.319900455322,1106.44610180624,NA,NA,NA,NA,NA,NA,NA
"beta0[19]",-112.49496002216,-114.920369402729,-109.81551138165,5174.2,0.95,-1207.84974464665,1009.94334294914,NA,NA,NA,NA,NA,NA,NA
"beta0[20]",-59.5481215178821,-72.4735757090634,-73.6644927887419,6225.8,0.95,-1124.31629817362,1085.06755036384,NA,NA,NA,NA,NA,NA,NA
"beta0[21]",-338.665791839736,-326.677161739181,-329.324453462541,5221,0.95,-916.453712261016,228.685762797324,NA,NA,NA,NA,NA,NA,NA
"beta0[22]",-263.428980827768,-234.832147693777,-210.814666696599,8491.3,0.95,-1253.35544636226,658.930334530636,NA,NA,NA,NA,NA,NA,NA
"beta0[23]",-86.842819207613,-89.2703185664704,-92.2343312117764,4023.8,0.95,-886.270881639868,727.066144299245,NA,NA,NA,NA,NA,NA,NA
"beta0[24]",212.37372224534,176.543253309479,65.5210041112116,4171.9,0.95,-471.745790530015,987.29890368141,NA,NA,NA,NA,NA,NA,NA
"beta0[25]",-415.307935317925,-386.998184551668,-305.190002498061,5412.5,0.95,-1266.21877467252,322.32801818161,NA,NA,NA,NA,NA,NA,NA
"beta1[1]",6.77145065100039,6.24349159312638,6.14109724643724,7714.7,0.95,-22.6027292701279,38.87823420788,NA,NA,NA,NA,NA,NA,NA
"beta1[2]",-1.32460233559681,-0.358143777823711,1.55604096186458,5466.3,0.95,-24.5072125169496,20.2470517651241,NA,NA,NA,NA,NA,NA,NA
"beta1[3]",12.0785287001406,11.0837955244056,9.81372361369976,3754.5,0.95,-10.9331972961607,36.6064852653931,NA,NA,NA,NA,NA,NA,NA
"beta1[4]",4.90900643804597,4.91976137491777,5.31709316813397,6413.4,0.95,-27.3717788076621,37.3471079378003,NA,NA,NA,NA,NA,NA,NA
"beta1[5]",5.29948875409879,4.99445930240411,4.16008770093665,4684.4,0.95,-14.9344137982473,26.7510568431038,NA,NA,NA,NA,NA,NA,NA
"beta1[6]",-7.52971510852924,-7.46413951982896,-7.7384989497506,3107.1,0.95,-28.1130560139354,11.9553120124467,NA,NA,NA,NA,NA,NA,NA
"beta1[7]",6.6718570359835,6.11841248382528,3.76801727003328,2582.1,0.95,-20.7150108579429,37.9515778618519,NA,NA,NA,NA,NA,NA,NA
"beta1[8]",13.360911595967,10.9218231392804,7.34436772292877,4478.7,0.95,-15.6517036502211,49.8005520568392,NA,NA,NA,NA,NA,NA,NA
"beta1[9]",-0.103346184125735,1.28738005854858,2.19655863673221,5351.8,0.95,-32.7320729846508,29.1672848045018,NA,NA,NA,NA,NA,NA,NA
"beta1[10]",12.5986826623675,12.0512531625641,11.1526237980425,3764,0.95,-7.26515362217375,34.2337878910304,NA,NA,NA,NA,NA,NA,NA
"beta1[11]",7.24242302043042,6.5171041324943,5.74360054364149,4667.3,0.95,-24.1748171986188,41.995544635693,NA,NA,NA,NA,NA,NA,NA
"beta1[12]",6.65625655181293,6.03737699175818,4.64211930900065,3917.2,0.95,-23.2105921881231,39.0894321188765,NA,NA,NA,NA,NA,NA,NA
"beta1[13]",3.29045254266675,3.7452336787236,3.2313010667739,5540,0.95,-24.2376696205904,32.9076988556443,NA,NA,NA,NA,NA,NA,NA
"beta1[14]",6.64497362577293,6.63989472105457,7.89406230828161,8790.3,0.95,-10.7744488077094,24.1594027812527,NA,NA,NA,NA,NA,NA,NA
"beta1[15]",3.01225436705812,3.54474396076897,3.66328215920763,5295.7,0.95,-28.226178439704,35.5464979589931,NA,NA,NA,NA,NA,NA,NA
"beta1[16]",-2.25790368909485,-0.679542573556442,2.48665415696408,4271.4,0.95,-32.6503622940212,22.7538154926264,NA,NA,NA,NA,NA,NA,NA
"beta1[17]",6.64688936633885,6.22937794628638,4.63587715826979,4885.8,0.95,-21.484351076058,35.0603562771377,NA,NA,NA,NA,NA,NA,NA
"beta1[18]",-1.032819914432,0.735676947636781,3.02135086055048,4869.4,0.95,-32.0695860151043,26.8324434088386,NA,NA,NA,NA,NA,NA,NA
"beta1[19]",4.87680273486801,5.0311268889123,5.30889081534416,5186.3,0.95,-29.239125195315,36.5333239359035,NA,NA,NA,NA,NA,NA,NA
"beta1[20]",3.78415972270011,4.24049593859504,4.37849464307233,6267.3,0.95,-29.1309783316099,36.2326310104344,NA,NA,NA,NA,NA,NA,NA
"beta1[21]",13.0093555772615,12.5817562838704,9.51109457872372,5199.5,0.95,-3.73794326705676,31.7672424899097,NA,NA,NA,NA,NA,NA,NA
"beta1[22]",8.21747029698491,7.38236528126296,6.3361231304137,7884,0.95,-19.9627484023823,37.5324332660089,NA,NA,NA,NA,NA,NA,NA
"beta1[23]",2.9382101414052,3.10640439236225,3.89502673184185,4154.8,0.95,-20.4919724335493,26.0341613073703,NA,NA,NA,NA,NA,NA,NA
"beta1[24]",-3.84339577169666,-2.70789674840395,1.06173833110196,4124.8,0.95,-27.5403194328057,18.7656564491971,NA,NA,NA,NA,NA,NA,NA
"beta1[25]",13.3940767360332,12.3310589037738,10.3934566160295,5506.1,0.95,-9.56622499678122,37.6631082254625,NA,NA,NA,NA,NA,NA,NA
"beta2[1]",-0.0252912652930467,-0.0213535227872385,-0.0203004786109791,7760.3,0.95,-0.26398877635563,0.197648334717787,NA,NA,NA,NA,NA,NA,NA
"beta2[2]",0.0304131445502025,0.0233878230908947,0.0101443156952646,5271.4,0.95,-0.129381127644585,0.211778558364711,NA,NA,NA,NA,NA,NA,NA
"beta2[3]",-0.0697746244419819,-0.0628742903043084,-0.052983464272703,3855.1,0.95,-0.248800474613527,0.0923849915369173,NA,NA,NA,NA,NA,NA,NA
"beta2[4]",-0.0122101496543892,-0.012690999125788,-0.0120189593023563,6576.3,0.95,-0.248931023286889,0.233088215597242,NA,NA,NA,NA,NA,NA,NA
"beta2[5]",-0.0169582842827251,-0.0141838876144074,-0.00569899957309628,4655.6,0.95,-0.166441963533896,0.128935225640252,NA,NA,NA,NA,NA,NA,NA
"beta2[6]",0.0827493280039508,0.0819540067691037,0.0862489520049648,3161.9,0.95,-0.0569825213794541,0.224628688635961,NA,NA,NA,NA,NA,NA,NA
"beta2[7]",-0.025593372681103,-0.0220695618353268,-0.00529755351931593,2592.8,0.95,-0.261690283158235,0.170710811833363,NA,NA,NA,NA,NA,NA,NA
"beta2[8]",-0.0733398310079578,-0.0549294426082464,-0.031493320835338,4385.4,0.95,-0.344262177291923,0.143984287785224,NA,NA,NA,NA,NA,NA,NA
"beta2[9]",0.023957864059335,0.0129629502419727,0.0029227054145089,5188.3,0.95,-0.198009452528336,0.265398635956226,NA,NA,NA,NA,NA,NA,NA
"beta2[10]",-0.0721826798262584,-0.0680442552377436,-0.0645850357255384,3798.9,0.95,-0.223607594537132,0.0693964200752336,NA,NA,NA,NA,NA,NA,NA
"beta2[11]",-0.0284180000433948,-0.0233369034754201,-0.0188954195715403,4579.8,0.95,-0.278933232601106,0.215774188929739,NA,NA,NA,NA,NA,NA,NA
"beta2[12]",-0.0250211059248298,-0.0207873162416701,-0.00948606114257255,3923.1,0.95,-0.260880327407704,0.198742095408287,NA,NA,NA,NA,NA,NA,NA
"beta2[13]",0.000729686269660999,-0.00235441741317531,0.000444057136390397,5384.3,0.95,-0.21218838280435,0.220665437859289,NA,NA,NA,NA,NA,NA,NA
